Time,Open,High,Low,Latest,Change,%Change,Volume
5/17/01,40.1429,41.2766,39.9822,40.5236,0.6345,1.59%,87246263
5/18/01,40.3037,40.9297,39.8384,40.6421,0.1185,0.29%,48575456
5/21/01,40.752,43.2731,40.3121,43.1885,2.5464,6.27%,100976949
5/22/01,43.4085,43.9499,42.4525,43.0616,-0.1269,-0.29%,91292611
5/23/01,42.6725,42.6809,41.1497,41.1581,-1.9035,-4.42%,77562275
5/24/01,41.4288,42.2918,40.8366,42.2156,1.0575,2.57%,73040435
5/25/01,42.2664,42.3171,40.6251,41.4458,-0.7698,-1.82%,42778811
5/29/01,41.0312,41.0312,39.0008,39.0177,-2.4281,-5.86%,78734383
5/30/01,38.434,38.7893,37.2919,37.588,-1.4297,-3.66%,96213852
5/31/01,37.681,38.7893,37.478,37.8418,0.2538,0.68%,80399414
6/1/01,38.527,39.1108,37.5034,38.9585,1.1167,2.95%,73137094
6/4/01,39.1954,39.4746,38.3155,38.7724,-0.1861,-0.48%,49285774
6/5/01,39.17,40.9128,39.0854,40.4813,1.7089,4.41%,80550898
6/6/01,40.6759,41.3612,39.8214,40.1683,-0.313,-0.77%,72303978
6/7/01,39.8722,41.8688,39.8214,41.2004,1.0321,2.57%,77304822
6/8/01,41.2173,41.2596,39.7199,40.0583,-1.1421,-2.77%,66656167
6/11/01,39.6776,39.7622,38.4848,38.9585,-1.0998,-2.75%,57694029
6/12/01,37.9602,39.593,37.4188,38.747,-0.2115,-0.54%,92730599
6/13/01,39.1446,39.5507,37.6641,37.6895,-1.0575,-2.73%,81010684
6/14/01,37.2411,37.5626,35.5322,35.7437,-1.9458,-5.16%,107623877
6/15/01,35.363,36.4374,34.9231,36.0398,0.2961,0.83%,99986913
6/18/01,36.0736,36.522,35.0246,35.5576,-0.4822,-1.34%,75104854
6/19/01,36.6489,36.852,34.9061,35.3799,-0.1777,-0.50%,86745290
6/20/01,34.94,36.3528,34.9231,36.1836,0.8037,2.27%,98803999
6/21/01,36.099,37.4188,35.786,36.6743,0.4907,1.36%,79447077
6/22/01,36.9027,37.3934,36.0313,36.5897,-0.0846,-0.23%,61312196
6/25/01,36.8943,37.055,36.0821,36.6828,0.0931,0.25%,46349696
6/26/01,35.989,37.1311,35.9383,36.8097,0.1269,0.35%,65194725
6/27/01,36.9535,37.3511,36.3782,37.0465,0.2368,0.64%,62989562
6/28/01,37.5626,39.2208,37.5203,37.5203,0.4738,1.28%,106339490
6/29/01,38.1463,39.3561,37.8164,38.6624,1.1421,3.04%,70590181
7/2/01,38.6201,39.3223,38.2309,38.4509,-0.2115,-0.55%,60146612
7/3/01,38.2817,38.6539,37.901,38.6117,0.1608,0.42%,29265052
7/5/01,37.9602,38.2225,36.7589,36.7589,-1.8528,-4.80%,52493570
7/6/01,36.3867,36.4713,35.1007,35.2361,-1.5228,-4.14%,63161348
7/9/01,35.4391,36.1159,35.1092,35.5407,0.3046,0.86%,53838287
7/10/01,36.1752,36.2767,34.1786,34.2632,-1.2775,-3.59%,69290376
7/11/01,34.1955,34.7708,33.7302,34.6862,0.423,1.23%,92009167
7/12/01,36.0652,37.0804,35.786,36.8858,2.1996,6.34%,83171289
7/13/01,36.6997,37.588,36.2936,36.5051,-0.3807,-1.03%,73846172
7/16/01,36.6912,37.1058,35.4476,35.8283,-0.6768,-1.85%,63109336
7/17/01,35.3799,36.7166,35.143,36.632,0.8037,2.24%,70700558
7/18/01,35.7606,36.2513,34.8046,35.2361,-1.3959,-3.81%,76592004
7/19/01,35.9214,36.6743,35.3207,36.0736,0.8375,2.38%,90531746
7/20/01,35.1007,35.6506,34.9908,35.2361,-0.8375,-2.32%,57934425
7/23/01,35.7352,35.8706,34.3055,34.3562,-0.8799,-2.50%,65400910
7/24/01,34.1617,34.6016,33.2564,33.9671,-0.3891,-1.13%,83241708
7/25/01,33.9586,34.4493,33.3326,34.2632,0.2961,0.87%,81393854
7/26/01,34.2209,35.4391,33.8233,34.7708,0.5076,1.48%,81795378
7/27/01,35.2276,35.7522,34.94,35.4899,0.7191,2.07%,56090586
7/30/01,35.6422,35.786,35.0246,35.2784,-0.2115,-0.60%,46642053
7/31/01,35.3968,36.1921,35.1092,35.3291,0.0507,0.14%,65877395
8/1/01,36.0652,36.8012,35.8791,36.4628,1.1337,3.21%,63669628
8/2/01,37.0465,37.2242,36.2259,37.1481,0.6853,1.88%,62868736
8/3/01,36.8266,36.8266,36.006,36.5305,-0.6176,-1.66%,60890531
8/6/01,35.9806,36.2513,35.8283,35.9552,-0.5753,-1.57%,36767760
8/7/01,35.6168,36.2259,35.4814,35.7691,-0.1861,-0.52%,45398655
8/8/01,35.4053,36.0821,34.094,34.2632,-1.5059,-4.21%,89887419
8/9/01,34.187,34.5847,33.8233,34.407,0.1438,0.42%,79031966
8/10/01,34.1955,34.4747,33.1888,34.0771,-0.3299,-0.96%,80959177
8/13/01,34.3393,34.9738,34.0094,34.7708,0.6937,2.04%,57240446
8/14/01,35.1007,35.2784,34.297,34.3478,-0.423,-1.22%,60599641
8/15/01,34.3647,34.627,33.0534,33.0788,-1.269,-3.69%,69663051
8/16/01,32.6896,33.4933,32.182,33.4679,0.3891,1.18%,80646591
8/17/01,32.5204,32.825,31.9028,31.9451,-1.5228,-4.55%,66961050
8/20/01,32.0213,32.6981,31.7421,32.3851,0.44,1.38%,59008222
8/21/01,32.3935,32.6981,31.0061,31.0399,-1.3452,-4.15%,66720219
8/22/01,31.6829,32.0128,30.913,31.8859,0.846,2.73%,77093461
8/23/01,31.869,32.5373,31.556,31.5729,-0.313,-0.98%,64670787
8/24/01,32.0297,33.3241,31.9367,33.248,1.6751,5.31%,69090122
8/27/01,33.2311,33.7556,32.8504,33.2903,0.0423,0.13%,60197629
8/28/01,33.2649,33.3664,32.1566,32.2497,-1.0406,-3.13%,77157374
8/29/01,32.4612,32.5289,31.4122,31.7759,-0.4738,-1.47%,69811160
8/30/01,31.133,31.5644,30.2447,30.6,-1.1759,-3.70%,89959043
8/31/01,30.4815,31.3275,30.4054,30.9891,0.3891,1.27%,64194790
9/4/01,30.8876,31.7252,29.9063,30.0078,-0.9813,-3.17%,87556928
9/5/01,30.0247,30.38,28.8911,29.8893,-0.1185,-0.39%,112837852
9/6/01,29.3902,30.0501,28.578,28.6796,-1.2097,-4.05%,104847735
9/7/01,28.4427,29.6948,28.2143,28.5104,-0.1692,-0.59%,112917408
9/10/01,28.3327,29.0349,28.2058,28.8488,0.3384,1.19%,95000864
9/17/01,26.4376,27.749,26.3023,26.3953,-2.4535,-8.50%,115485258
9/18/01,26.6745,27.4951,25.6932,25.8031,-0.5922,-2.24%,78351112
9/19/01,25.9216,26.2261,23.9081,25.3548,-0.4483,-1.74%,137862851
9/20/01,24.7879,25.4563,24.3649,24.5088,-0.846,-3.34%,107375331
9/21/01,23.189,24.5088,23.0113,23.8489,-0.6599,-2.69%,132790963
9/24/01,24.6018,25.3801,24.1873,25.0502,1.2013,5.04%,101295531
9/25/01,25.1348,25.7439,24.4918,25.1263,0.0761,0.30%,99125607
9/26/01,25.3378,25.3801,24.035,24.255,-0.8713,-3.47%,70637537
9/27/01,24.0265,24.3565,23.1974,24.0942,-0.1608,-0.66%,82801834
9/28/01,24.3988,25.3125,23.9504,24.5172,0.423,1.76%,100248673
10/1/01,24.4072,24.5172,23.5612,24.3057,-0.2115,-0.86%,63192118
10/2/01,24.238,24.881,24.0265,24.3819,0.0762,0.31%,87627480
10/3/01,24.0435,26.7422,23.9673,26.2261,1.8442,7.56%,160990621
10/4/01,26.776,28.0874,26.1754,26.4799,0.2538,0.97%,150556757
10/5/01,26.2261,26.9875,25.6001,26.8691,0.3892,1.47%,113998691
10/8/01,26.3361,27.3682,26.1923,26.9537,0.0846,0.31%,80129141
10/9/01,26.9537,27.0891,26.1162,26.3023,-0.6514,-2.42%,68043084
10/10/01,26.1162,27.529,26.0146,27.4951,1.1928,4.53%,87281716
10/11/01,28.0789,29.8217,28.0366,29.3564,1.8613,6.77%,138571404
10/12/01,29.0433,29.441,28.0366,29.2295,-0.1269,-0.43%,132270491
10/15/01,28.8657,29.2295,28.4765,29.1026,-0.1269,-0.43%,92578561
10/16/01,29.3225,29.6948,28.8234,29.5763,0.4737,1.63%,96154152
10/17/01,30.3462,30.4562,27.3259,27.4528,-2.1235,-7.18%,167292892
10/18/01,27.6644,28.375,27.4106,28.1973,0.7445,2.71%,111640433
10/19/01,27.7997,28.5527,27.0721,28.3835,0.1862,0.66%,86801044
10/22/01,28.2904,29.1872,28.1043,29.1449,0.7614,2.68%,87593840
10/23/01,29.4579,29.9486,28.7642,29.2971,0.1522,0.52%,123004464
10/24/01,29.2718,30.1854,29.0349,29.9316,0.6345,2.17%,106585156
10/25/01,29.3564,31.1499,28.9587,31.133,1.2014,4.01%,140131374
10/26/01,30.8792,31.3529,30.4646,30.4646,-0.6684,-2.15%,110902447
10/29/01,30.4562,30.5831,28.798,28.798,-1.6666,-5.47%,108919962
10/30/01,28.5188,28.8403,27.7828,28.2396,-0.5584,-1.94%,113583681
10/31/01,28.798,29.5763,28.4934,28.6796,0.44,1.56%,125502091
11/1/01,29.1364,30.0839,28.578,29.8978,1.2182,4.25%,109592791
11/2/01,29.8386,30.3293,29.5171,30.1178,0.22,0.74%,76734355
11/5/01,30.6761,31.4375,30.5915,31.0991,0.9813,3.26%,76208869
11/6/01,30.9638,32.3174,30.7861,32.3089,1.2098,3.89%,126730926
11/7/01,31.8182,32.8588,31.7252,32.2666,-0.0423,-0.13%,109410912
11/8/01,32.6135,33.3326,31.5137,31.9367,-0.3299,-1.02%,125195785
11/9/01,31.8013,32.2159,31.4037,31.9198,-0.0169,-0.05%,87613942
11/12/01,31.3022,32.4443,30.71,32.1482,0.2284,0.72%,133562283
11/13/01,33.0196,33.4172,32.6812,33.2987,1.1505,3.58%,115758145
11/14/01,33.8063,34.0432,32.7742,33.5356,0.2369,0.71%,104798673
11/15/01,33.1295,33.9332,32.9519,33.4003,-0.1353,-0.40%,102067527
11/16/01,33.4003,33.5695,32.9265,33.3072,-0.0931,-0.28%,75691664
11/19/01,33.6625,34.2547,33.4087,34.2547,0.9475,2.84%,81791943
11/20/01,33.9079,34.0348,32.5543,32.6727,-1.582,-4.62%,100680886
11/21/01,32.5458,32.9519,32.1313,32.5035,-0.1692,-0.52%,71947467
11/23/01,32.7911,33.358,32.6304,33.2311,0.7276,2.24%,31969056
11/26/01,33.4849,34.1447,33.0026,34.0517,0.8206,2.47%,88968157
11/27/01,33.8825,34.6608,33.1634,34.0094,-0.0423,-0.12%,118545049
11/28/01,33.6118,34.1532,32.7319,32.7827,-1.2267,-3.61%,120056244
11/29/01,33.0196,33.8402,32.8165,33.7979,1.0152,3.10%,99023889
11/30/01,33.6118,33.874,33.2987,33.5441,-0.2538,-0.75%,78035232
12/3/01,33.2395,33.5018,32.8842,32.9688,-0.5753,-1.72%,71453280
12/4/01,33.2818,34.5508,32.5204,34.5424,1.5736,4.77%,93827663
12/5/01,34.8554,36.5051,34.7877,36.2513,1.7089,4.95%,136847576
12/6/01,36.1244,36.5812,35.8368,36.3021,0.0508,0.14%,91845840
12/7/01,35.9383,36.0398,34.8046,35.3038,-0.9983,-2.75%,96491833
12/10/01,34.9569,35.7268,34.5847,34.6862,-0.6176,-1.75%,81663833
12/11/01,35.0753,35.7522,34.7962,34.8808,0.1946,0.56%,78080480
12/12/01,35.1092,35.4814,34.3478,35.16,0.2792,0.80%,89944304
12/13/01,34.4408,34.6862,33.6371,33.6371,-1.5229,-4.33%,94068870
12/14/01,33.7302,34.2293,33.4764,33.9332,0.2961,0.88%,82749426
12/17/01,33.8571,34.8892,33.8571,34.517,0.5838,1.72%,73634917
12/18/01,34.8216,35.1092,33.9755,34.9061,0.3891,1.13%,60106610
12/19/01,34.3139,34.9569,34.1109,34.2716,-0.6345,-1.82%,94084955
12/20/01,33.9248,34.094,32.7235,32.8165,-1.4551,-4.25%,98165949
12/21/01,33.3495,33.5948,33.1211,33.4003,0.5838,1.78%,66435735
12/24/01,33.451,33.5272,33.1211,33.2649,-0.1354,-0.41%,16146956
12/26/01,33.3072,34.094,33.1295,33.5779,0.313,0.94%,44530401
12/27/01,33.7133,34.0094,33.5018,33.8486,0.2707,0.81%,40490613
12/28/01,34.0855,34.517,34.0348,34.1194,0.2708,0.80%,45201128
12/31/01,34.1024,34.2209,32.918,32.918,-1.2014,-3.52%,54582392
1/2/02,33.4764,33.9671,32.935,33.9332,1.0152,3.08%,72941545
1/3/02,34.1024,35.1515,34.0601,35.1092,1.176,3.47%,101381344
1/4/02,35.4899,35.7775,34.627,35.253,0.1438,0.41%,102690839
1/7/02,35.6253,35.7183,33.9332,34.8638,-0.3892,-1.10%,88848575
1/8/02,34.7708,35.3376,34.5508,35.1007,0.2369,0.68%,79144795
1/9/02,35.566,36.0398,34.6016,34.7792,-0.3215,-0.92%,100617795
1/10/02,34.83,35.143,34.4155,35.0077,0.2285,0.66%,89299670
1/11/02,34.9823,35.1938,34.2378,34.5593,-0.4484,-1.28%,71906087
1/14/02,34.2547,34.4155,33.5864,33.8063,-0.753,-2.18%,84291258
1/15/02,33.8656,34.4747,33.4679,34.1278,0.3215,0.95%,79096677
1/16/02,33.4426,33.7894,32.7996,32.8081,-1.3197,-3.87%,107495727
1/17/02,33.4003,33.8148,33.0026,33.5441,0.736,2.24%,88989898
1/18/02,32.8504,33.3749,32.3343,32.6473,-0.8968,-2.67%,96909218
1/22/02,32.9942,33.0111,31.5814,31.6406,-1.0067,-3.08%,96658733
1/23/02,31.8521,32.7319,31.5983,32.512,0.8714,2.75%,88614997
1/24/02,32.9434,33.4256,32.7996,32.9434,0.4314,1.33%,91313022
1/25/02,32.5458,33.1211,32.4527,32.8504,-0.093,-0.28%,69541029
1/28/02,33.1211,33.3241,32.5035,33.0365,0.1861,0.57%,56495993
1/29/02,33.1042,33.3326,31.7336,32.1313,-0.9052,-2.74%,98509716
1/30/02,32.1482,32.8673,31.1753,32.3766,0.2453,0.76%,119840362
1/31/02,32.6304,32.7827,32.1651,32.5796,0.203,0.63%,82334748
2/1/02,32.4866,32.8927,31.8944,32.2666,-0.313,-0.96%,72348451
2/4/02,32.1143,32.2074,30.9722,31.2345,-1.0321,-3.20%,97828387
2/5/02,30.9553,31.5814,30.6169,30.7184,-0.5161,-1.65%,102663608
2/6/02,31.1668,31.2091,30.2024,30.5069,-0.2115,-0.69%,116438706
2/7/02,30.4477,30.9215,29.6102,29.7709,-0.736,-2.41%,115514626
2/8/02,29.9993,30.6592,29.5848,30.6,0.8291,2.78%,95133129
2/11/02,30.5746,31.133,30.4392,30.9891,0.3891,1.27%,68133546
2/12/02,30.7184,31.2852,30.49,30.7353,-0.2538,-0.82%,60848111
2/13/02,31.0653,31.4291,30.9722,31.2599,0.5246,1.71%,72085475
2/14/02,31.4291,31.7844,30.4562,31.2007,-0.0592,-0.19%,91586004
2/15/02,31.1583,31.226,30.1516,30.27,-0.9307,-2.98%,94231188
2/19/02,29.9232,29.9993,29.0349,29.3394,-0.9306,-3.07%,85622820
2/20/02,29.5256,29.754,28.7049,29.7371,0.3977,1.36%,125947975
2/21/02,29.4325,29.5679,28.3242,28.3242,-1.4129,-4.75%,129204893
2/22/02,28.4342,28.9334,27.9943,28.4681,0.1439,0.51%,117994688
2/25/02,28.7642,29.8217,28.7219,29.6186,1.1505,4.04%,105194176
2/26/02,29.8047,29.9739,29.0772,29.5086,-0.11,-0.37%,111918332
2/27/02,29.9401,30.0416,28.8149,29.1026,-0.406,-1.38%,112480669
2/28/02,29.1956,29.5848,28.5527,28.578,-0.5246,-1.80%,113133326
3/1/02,28.8911,30.2447,28.8403,30.2362,1.6582,5.80%,101750765
3/4/02,30.2024,31.4967,29.9486,31.4291,1.1929,3.95%,124981003
3/5/02,31.243,32.0382,31.1414,31.6575,0.2284,0.73%,108099379
3/6/02,31.3699,32.1059,30.9638,31.8098,0.1523,0.48%,102769325
3/7/02,32.2497,32.4274,31.3106,31.8775,0.0677,0.21%,101058406
3/8/02,32.3428,33.0196,32.2582,32.715,0.8375,2.63%,99814692
3/11/02,32.4443,33.1549,32.1989,32.5966,-0.1184,-0.36%,83965387
3/12/02,31.7844,32.1482,31.5729,32.1482,-0.4484,-1.38%,97696898
3/13/02,31.649,31.8605,31.1922,31.3699,-0.7783,-2.42%,84368444
3/14/02,31.3529,31.6406,31.0737,31.1837,-0.1862,-0.59%,83569951
3/15/02,31.2091,31.5814,30.9553,31.4967,0.313,1.00%,75610230
3/18/02,31.8352,32.0974,31.3445,31.6744,0.1777,0.56%,93307215
3/19/02,31.8098,32.0467,31.4883,31.6237,-0.0507,-0.16%,69677534
3/20/02,31.1922,31.3699,30.49,30.5069,-1.1168,-3.53%,73068815
3/21/02,30.5831,31.4206,30.3716,31.3191,0.8122,2.66%,105435332
3/22/02,31.2514,31.4206,30.8538,31.0314,-0.2877,-0.92%,69657054
3/25/02,31.0399,31.2176,30.0501,30.0839,-0.9475,-3.05%,103335102
3/26/02,29.9655,30.8115,29.9486,30.3631,0.2792,0.93%,109287248
3/27/02,30.1431,30.4562,29.9486,30.1262,-0.2369,-0.78%,76278367
3/28/02,30.4731,30.7692,30.3716,30.5069,0.3807,1.26%,70377219
4/1/02,30.287,31.2176,29.864,31.0907,0.5838,1.91%,83605246
4/2/02,30.4392,30.5831,29.6102,29.6863,-1.4044,-4.52%,91914160
4/3/02,29.864,29.9909,29.018,29.6355,-0.0508,-0.17%,101378306
4/4/02,29.1872,29.7455,29.001,29.4071,-0.2284,-0.77%,106998893
4/5/02,29.6186,29.754,28.9164,29.0772,-0.3299,-1.12%,80881295
4/8/02,28.3158,29.441,28.2735,29.441,0.3638,1.25%,88593608
4/9/02,29.424,29.5932,28.3327,28.4173,-1.0237,-3.48%,95637996
4/10/02,28.5611,28.9757,28.0281,28.6288,0.2115,0.74%,101357243
4/11/02,28.4765,28.6373,27.8166,27.9182,-0.7106,-2.48%,107168969
4/12/02,28.1889,28.595,27.8759,28.3581,0.4399,1.58%,92623635
4/15/02,28.595,28.7303,28.0874,28.5865,0.2284,0.81%,81922471
4/16/02,29.1279,29.7963,29.111,29.7794,1.1929,4.17%,85182295
4/17/02,29.9486,30.0332,29.3141,29.6271,-0.1523,-0.51%,81713564
4/18/02,29.424,29.7371,28.7642,29.0603,-0.5668,-1.91%,107666028
4/19/02,29.6525,29.6609,29.0856,29.1533,0.093,0.32%,73624705
4/22/02,28.7726,28.7726,28.1297,28.4173,-0.736,-2.52%,76389173
4/23/02,28.4173,28.7134,27.6644,27.9266,-0.4907,-1.73%,86371084
4/24/02,28.0958,28.1804,27.2413,27.4951,-0.4315,-1.55%,81505503
4/25/02,27.3259,27.6897,27.0721,27.4275,-0.0676,-0.25%,121835718
4/26/02,27.6305,27.732,26.2346,26.26,-1.1675,-4.26%,118431194
4/29/02,26.4292,26.6914,25.8539,26.3277,0.0677,0.26%,100858412
4/30/02,26.2515,27.2329,26.1754,26.8437,0.516,1.96%,112715690
5/1/02,26.793,26.9368,25.8708,26.6999,-0.1438,-0.54%,129994229
5/2/02,26.5561,27.0637,25.7693,25.8116,-0.8883,-3.33%,101479588
5/3/02,25.7778,25.8116,24.9402,25.1602,-0.6514,-2.52%,108868333
5/6/02,25.0671,25.3632,24.4072,24.5088,-0.6514,-2.59%,114054949
5/7/02,24.7626,24.8302,24.0435,24.2803,-0.2285,-0.93%,120512977
5/8/02,25.4901,26.9706,25.3801,26.8776,2.5973,10.70%,153357732
5/9/02,26.7084,26.9791,26.0569,26.1838,-0.6938,-2.58%,125859093
5/10/02,26.2346,26.3023,24.9571,25.0079,-1.1759,-4.49%,132721235
5/13/02,25.2702,26.2092,25.101,26.0231,1.0152,4.06%,111076471
5/14/02,27.1144,27.6221,26.9622,27.5544,1.5313,5.88%,126813243
5/15/02,27.1398,28.4511,26.9452,27.7574,0.203,0.74%,177921204
5/16/02,27.529,27.9605,27.2583,27.7997,0.0423,0.15%,106283516
5/17/02,28.1635,28.265,27.4698,27.8589,0.0592,0.21%,97747810
5/20/02,27.5797,27.6644,27.0214,27.2498,-0.6091,-2.19%,92368550
5/21/02,27.3767,27.5713,26.2261,26.5053,-0.7445,-2.73%,123143644
5/22/02,26.2008,26.7253,25.727,26.5645,0.0592,0.22%,105842507
5/23/02,26.7591,27.1567,26.0569,27.0975,0.533,2.01%,111637559
5/24/02,26.7253,26.8099,26.2346,26.4292,-0.6683,-2.47%,66045225
5/28/02,26.6238,26.6661,25.7947,26.3107,-0.1185,-0.45%,81358319
5/29/02,25.9385,26.1415,25.5832,25.617,-0.6937,-2.64%,86843798
5/30/02,25.3886,25.9893,25.2955,25.837,0.22,0.86%,108841526
5/31/02,26.0231,26.26,25.3801,25.414,-0.423,-1.64%,94452598
6/3/02,25.3801,25.5916,24.3565,24.5172,-0.8968,-3.53%,91067749
6/4/02,24.3226,25.1094,24.2042,24.8387,0.3215,1.31%,116271456
6/5/02,24.8895,25.2109,24.5088,25.0925,0.2538,1.02%,112702801
6/6/02,24.9656,24.9656,23.6035,24.4326,-0.6599,-2.63%,107717789
6/7/02,23.3751,24.3565,23.282,23.9419,-0.4907,-2.01%,125353132
6/10/02,23.9927,24.3226,23.8066,23.8996,-0.0423,-0.18%,86456966
6/11/02,24.1957,24.2719,23.1467,23.2313,-0.6683,-2.80%,100010626
6/12/02,23.0452,23.6543,22.6983,23.5697,0.3384,1.46%,180819726
6/13/02,23.4851,23.8658,23.1382,23.4174,-0.1523,-0.65%,115314183
6/14/02,22.7237,23.4512,22.1653,23.3666,-0.0508,-0.22%,144333784
6/17/02,23.6881,24.3226,23.612,24.1619,0.7953,3.40%,103566892
6/18/02,23.9504,24.661,23.925,24.5511,0.3892,1.61%,118809293
6/19/02,23.7727,23.9588,23.0536,23.1298,-1.4213,-5.79%,110528315
6/20/02,23.0705,23.2228,21.7169,22.3853,-0.7445,-3.22%,118099973
6/21/02,22.3007,22.656,21.7,21.8438,-0.5415,-2.42%,199473387
6/24/02,21.5308,22.6729,21.3278,22.2753,0.4315,1.98%,259658296
6/25/02,22.4868,22.6052,21.4039,21.5393,-0.736,-3.30%,161153082
6/26/02,20.6679,21.81,20.6341,21.7,0.1607,0.75%,176217027
6/27/02,21.9961,22.2076,21.167,22.1738,0.4738,2.18%,143463759
6/28/02,22.0384,22.6306,21.8692,22.0807,-0.0931,-0.42%,103831688
7/1/02,21.9707,22.1146,20.964,21.0232,-1.0575,-4.79%,76540894
7/2/02,20.8117,20.9386,19.5342,20.2618,-0.7614,-3.62%,131949233
7/3/02,20.1772,20.9386,19.9826,20.9386,0.6768,3.34%,119463965
7/5/02,21.3701,22.3261,21.1924,22.2838,1.3452,6.42%,67101528
7/8/02,22.1653,22.4614,21.2178,21.4716,-0.8122,-3.64%,114997578
7/9/02,21.3616,21.5562,20.8033,20.8625,-0.6091,-2.84%,107611102
7/10/02,21.1417,21.1755,20.1603,20.2195,-0.643,-3.08%,136364813
7/11/02,20.1011,21.0571,19.9065,20.9809,0.7614,3.77%,201265230
7/12/02,21.3616,21.59,20.7694,20.9809,0,0.00%,153696430
7/15/02,20.8794,21.6916,20.0926,21.6323,0.6514,3.10%,165728936
7/16/02,21.3616,22.013,21.0655,21.3109,-0.3214,-1.49%,175272568
7/17/02,22.0553,22.3684,21.0571,21.7,0.3891,1.83%,186706821
7/18/02,21.4716,21.6323,20.744,20.9217,-0.7783,-3.59%,134812830
7/19/02,20.5833,20.9048,20.1349,20.2956,-0.6261,-2.99%,146709249
7/22/02,20.1772,20.7271,19.5342,19.7965,-0.4991,-2.46%,177345204
7/23/02,19.8388,20.0926,18.849,18.9505,-0.846,-4.27%,178234043
7/24/02,18.4514,20.0165,18.3075,19.9826,1.0321,5.45%,220440751
7/25/02,19.6696,19.7965,18.4429,18.8236,-1.159,-5.80%,181932249
7/26/02,19.0859,19.3227,18.6206,19.1789,0.3553,1.89%,113515136
7/29/02,19.6865,20.4056,19.5258,20.1603,0.9814,5.12%,114343534
7/30/02,20.0757,20.8879,19.9572,20.5664,0.4061,2.01%,138763002
7/31/02,20.3041,20.4649,19.7627,20.1772,-0.3892,-1.89%,110911149
8/1/02,20.0841,20.2195,19.1705,19.2297,-0.9475,-4.70%,100649127
8/2/02,19.272,19.3227,18.4598,18.8236,-0.4061,-2.11%,102488810
8/5/02,18.7052,18.8828,18.0199,18.1383,-0.6853,-3.64%,100351681
8/6/02,18.4429,19.4666,18.4344,19.0351,0.8968,4.94%,136364055
8/7/02,19.6273,19.7711,18.5783,19.2889,0.2538,1.33%,148553722
8/8/02,19.2466,19.9657,18.8659,19.9403,0.6514,3.38%,132030090
8/9/02,19.6273,20.0588,19.3566,19.7373,-0.203,-1.02%,110610314
8/12/02,19.5004,19.8642,19.3735,19.7965,0.0592,0.30%,74315109
8/13/02,19.6527,20.1941,19.0774,19.1197,-0.6768,-3.42%,104531845
8/14/02,19.1789,20.4733,19.0097,20.338,1.2183,6.37%,121291615
8/15/02,20.5072,20.7694,20.0672,20.7525,0.4145,2.04%,142206975
8/16/02,20.4141,21.1501,20.0757,20.8963,0.1438,0.69%,113300882
8/19/02,20.9555,21.6493,20.8794,21.4039,0.5076,2.43%,89852890
8/20/02,21.3024,21.5139,21.0232,21.3109,-0.093,-0.43%,106360073
8/21/02,21.4801,21.8692,21.1501,21.7846,0.4737,2.22%,119816831
8/22/02,21.7762,22.1738,21.5054,22.1315,0.3469,1.59%,94970440
8/23/02,21.8269,21.8354,21.1078,21.277,-0.8545,-3.86%,88901704
8/26/02,21.4039,21.4801,20.8202,21.3616,0.0846,0.40%,98504737
8/27/02,21.5139,21.5816,20.431,20.6171,-0.7445,-3.49%,109148996
8/28/02,20.321,20.3802,19.788,19.8642,-0.7529,-3.65%,136597637
8/29/02,19.6273,20.4902,19.475,20.1265,0.2623,1.32%,114689645
8/30/02,19.9826,20.3041,19.7796,19.8726,-0.2539,-1.26%,70301083
9/3/02,19.5089,19.8219,18.8997,19.1535,-0.7191,-3.62%,96723213
9/4/02,19.0351,19.475,18.8151,19.2297,0.0762,0.40%,97774328
9/5/02,18.9505,19.0351,18.5529,18.7559,-0.4738,-2.46%,108246111
9/6/02,19.1705,19.6442,19.1197,19.3312,0.5753,3.07%,101664726
9/9/02,19.1789,19.7711,18.942,19.5258,0.1946,1.01%,85909047
9/10/02,19.6527,20.0249,19.4835,20.008,0.4822,2.47%,88197907
9/11/02,20.4056,20.6002,19.8134,19.8388,-0.1692,-0.85%,87355113
9/12/02,19.6527,19.6781,19.2128,19.2974,-0.5414,-2.73%,83644195
9/13/02,19.1197,19.5258,19.052,19.4496,0.1522,0.79%,94226770
9/16/02,19.3397,19.4581,18.9251,19.1705,-0.2791,-1.43%,69566393
9/17/02,19.5004,19.6358,18.7644,18.7644,-0.4061,-2.12%,105365394
9/18/02,18.6206,19.0774,18.426,18.5529,-0.2115,-1.13%,109169863
9/19/02,18.3583,18.7221,18.2314,18.2568,-0.2961,-1.60%,101946959
9/20/02,18.4683,18.5275,18.1722,18.3329,0.0761,0.42%,92336355
9/23/02,18.1468,18.206,17.6054,17.783,-0.5499,-3.00%,86001390
9/24/02,17.4954,18.1468,17.47,17.7915,0.0085,0.05%,108163924
9/25/02,18.0622,18.6459,17.8507,18.5021,0.7106,3.99%,115900101
9/26/02,18.7475,18.8913,18.0791,18.2737,-0.2284,-1.23%,123466826
9/27/02,18.2314,18.7898,18.0284,18.0284,-0.2453,-1.34%,109041344
9/30/02,17.8253,17.9691,17.3346,17.5292,-0.4992,-2.77%,108158483
10/1/02,17.69,18.6036,17.3177,18.5952,1.066,6.08%,120680078
10/2/02,18.1976,18.5867,17.7407,17.9776,-0.6176,-3.32%,112091213
